id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
303348,49,technician,married,secondary,no,-149,no,yes,cellular,23,jul,118,3,-1,0,unknown,0
122917,43,management,married,tertiary,no,718,yes,no,cellular,17,nov,89,1,-1,0,unknown,0
99650,32,blue-collar,married,secondary,no,2480,yes,no,unknown,14,may,536,3,-1,0,unknown,0
145266,42,technician,divorced,primary,no,3499,no,no,cellular,20,nov,101,2,-1,0,unknown,0
747856,59,management,married,primary,no,10,yes,no,unknown,2,jun,82,6,-1,0,unknown,0
61162,45,blue-collar,married,primary,no,-63,yes,no,unknown,16,may,410,3,-1,0,unknown,0
202076,27,blue-collar,married,primary,no,-219,yes,no,unknown,26,may,100,5,-1,0,unknown,0
298687,39,technician,married,secondary,no,0,no,no,cellular,27,aug,106,6,-1,0,unknown,0
725832,36,housemaid,single,secondary,no,0,no,no,cellular,9,jul,61,1,-1,0,unknown,0
38719,56,technician,married,secondary,no,0,no,no,cellular,13,aug,153,6,-1,0,unknown,0
19611,35,admin.,married,secondary,no,2326,no,no,cellular,8,sep,194,1,-1,0,unknown,1
469476,31,services,single,tertiary,no,1445,no,no,cellular,29,oct,169,1,-1,0,unknown,0
140195,43,housemaid,married,primary,no,-542,yes,yes,cellular,8,aug,111,2,-1,0,unknown,0
463825,33,management,married,tertiary,no,656,no,no,cellular,2,feb,489,1,-1,0,unknown,0
563544,44,management,married,unknown,no,0,no,no,unknown,7,may,122,2,-1,0,unknown,0
611977,32,blue-collar,married,secondary,no,658,yes,no,cellular,23,jul,369,2,-1,0,unknown,0
341019,33,blue-collar,single,secondary,no,-12,yes,no,cellular,28,jul,114,3,-1,0,unknown,0
695437,31,self-employed,married,tertiary,no,658,no,no,cellular,20,nov,298,2,-1,0,unknown,0
353327,48,admin.,single,secondary,no,0,yes,no,unknown,15,may,97,1,-1,0,unknown,0
475806,45,unknown,divorced,secondary,no,1347,no,no,unknown,5,jun,86,2,-1,0,unknown,0
554146,49,technician,divorced,secondary,no,13,no,no,cellular,21,jul,74,2,-1,0,unknown,0
176838,47,blue-collar,married,secondary,no,830,yes,no,unknown,5,may,835,1,-1,0,unknown,0
415727,44,blue-collar,married,primary,no,4,yes,yes,cellular,31,jul,6,7,-1,0,unknown,0
156242,37,unemployed,divorced,tertiary,no,0,yes,no,unknown,20,may,190,3,-1,0,unknown,0
607489,35,blue-collar,married,secondary,no,706,yes,no,cellular,15,may,1492,2,-1,0,unknown,1
69736,39,services,divorced,secondary,no,3696,yes,no,unknown,30,may,7,3,-1,0,unknown,0
697399,28,student,single,tertiary,no,2533,yes,no,cellular,6,may,133,2,363,1,failure,0
96865,43,technician,married,secondary,no,2527,yes,yes,unknown,27,may,106,3,-1,0,unknown,0
104675,32,admin.,married,secondary,no,826,no,no,cellular,11,aug,117,2,-1,0,unknown,0
292354,35,admin.,married,secondary,yes,-1249,yes,yes,unknown,4,jun,83,1,-1,0,unknown,0
589984,33,management,married,secondary,no,-329,yes,no,cellular,8,jul,171,4,-1,0,unknown,0
395143,32,admin.,married,secondary,no,13658,yes,no,telephone,12,dec,109,2,-1,0,unknown,0
68641,29,admin.,married,secondary,no,459,yes,yes,cellular,25,jul,147,11,-1,0,unknown,0
26090,39,technician,divorced,secondary,no,0,yes,no,cellular,18,aug,17,25,-1,0,unknown,0
453949,48,admin.,married,secondary,no,0,no,no,unknown,18,jun,50,1,-1,0,unknown,0
434039,37,self-employed,married,primary,no,14,no,yes,unknown,6,jun,351,1,-1,0,unknown,0
151330,28,management,single,tertiary,no,527,yes,no,unknown,4,jun,101,1,-1,0,unknown,0
204907,51,management,married,tertiary,no,8304,no,no,cellular,11,aug,59,2,-1,0,unknown,0
636572,58,retired,divorced,tertiary,no,729,no,yes,unknown,16,jun,139,1,-1,0,unknown,0
223537,29,student,single,tertiary,no,479,no,no,cellular,7,jul,889,2,-1,0,unknown,1
480211,42,management,divorced,tertiary,no,0,no,no,cellular,13,aug,102,2,-1,0,unknown,0
40643,35,management,single,tertiary,no,1271,yes,no,cellular,16,apr,257,1,-1,0,unknown,0
426025,35,technician,single,secondary,no,1354,no,no,cellular,5,aug,542,1,93,1,failure,1
684982,45,housemaid,married,primary,no,2440,no,no,cellular,7,aug,104,1,-1,0,unknown,0
425902,38,blue-collar,married,secondary,yes,-932,no,yes,unknown,9,jun,100,1,-1,0,unknown,0
532419,28,technician,single,tertiary,no,1369,yes,no,unknown,12,may,762,4,-1,0,unknown,0
404149,22,student,single,secondary,no,2193,no,no,cellular,25,may,703,4,91,4,success,1
166311,37,services,married,secondary,no,26,yes,no,unknown,16,may,132,9,-1,0,unknown,0
92008,45,technician,married,tertiary,no,1337,no,no,cellular,14,sep,659,1,105,1,success,1
661129,39,blue-collar,married,primary,yes,-11,yes,no,unknown,7,may,143,2,-1,0,unknown,0
409751,33,technician,divorced,secondary,no,-94,yes,no,cellular,18,jul,114,2,-1,0,unknown,0
415106,58,retired,divorced,secondary,no,517,yes,no,unknown,12,jun,83,2,-1,0,unknown,0
293683,47,technician,married,secondary,no,-868,yes,yes,cellular,9,jul,88,1,-1,0,unknown,0
604506,30,technician,married,secondary,no,4,yes,no,cellular,17,jul,85,1,-1,0,unknown,0
74113,27,blue-collar,single,secondary,no,-72,yes,yes,cellular,18,may,305,1,-1,0,unknown,0
477058,35,blue-collar,married,secondary,no,-267,yes,yes,unknown,27,may,85,4,-1,0,unknown,0
31778,45,management,married,tertiary,no,548,no,no,unknown,11,jun,149,4,-1,0,unknown,0
122504,36,admin.,married,secondary,no,11303,no,no,cellular,11,feb,138,2,-1,0,unknown,1
694403,30,management,single,tertiary,no,2671,no,no,cellular,25,aug,483,4,-1,0,unknown,0
14263,33,housemaid,single,tertiary,no,1270,no,no,cellular,22,aug,917,6,-1,0,unknown,0
51230,46,blue-collar,married,secondary,no,663,yes,no,cellular,11,may,637,5,-1,0,unknown,0
279975,28,technician,single,tertiary,no,3469,no,no,cellular,15,apr,1356,1,-1,0,unknown,1
565707,47,technician,married,secondary,no,393,no,yes,cellular,21,jul,724,1,-1,0,unknown,0
430538,40,blue-collar,married,primary,no,1518,yes,no,unknown,19,jun,691,1,-1,0,unknown,1
443911,40,blue-collar,married,secondary,no,-868,yes,yes,unknown,8,may,142,2,-1,0,unknown,0
337182,62,retired,married,secondary,no,961,no,no,cellular,20,apr,101,1,-1,0,unknown,0
485925,29,blue-collar,single,secondary,no,49,no,yes,cellular,6,feb,471,3,-1,0,unknown,0
271228,51,blue-collar,married,secondary,no,14058,yes,no,unknown,7,may,121,2,-1,0,unknown,0
284908,30,technician,single,tertiary,no,4,yes,yes,cellular,11,aug,112,2,-1,0,unknown,0
154083,19,student,single,primary,no,0,no,no,telephone,10,nov,123,1,106,2,success,0
331771,37,admin.,married,secondary,no,-295,yes,no,cellular,17,apr,197,1,-1,0,unknown,0
679631,52,blue-collar,married,secondary,no,-27,yes,no,cellular,20,apr,121,1,-1,0,unknown,0
64043,34,management,married,tertiary,no,3440,no,no,cellular,19,nov,96,3,-1,0,unknown,0
109184,75,retired,divorced,primary,no,852,no,no,telephone,23,apr,1121,2,-1,0,unknown,0
240543,51,self-employed,married,primary,no,3123,no,no,cellular,13,aug,122,3,-1,0,unknown,0
320625,42,technician,married,secondary,no,-208,yes,yes,cellular,29,jan,218,2,-1,0,unknown,0
420312,42,blue-collar,married,secondary,no,-627,yes,yes,unknown,27,may,150,1,-1,0,unknown,0
655414,26,technician,single,secondary,no,756,yes,yes,unknown,9,may,667,2,-1,0,unknown,0
64860,31,admin.,married,secondary,no,17,yes,no,unknown,5,may,195,1,-1,0,unknown,0
748431,34,management,single,tertiary,no,119,no,no,cellular,20,aug,111,2,-1,0,unknown,0
30343,32,management,single,tertiary,no,635,no,yes,cellular,7,dec,193,3,190,3,other,1
512609,58,blue-collar,married,primary,no,741,yes,no,unknown,29,may,564,1,-1,0,unknown,0
322843,52,technician,married,tertiary,no,1493,yes,yes,unknown,19,jun,140,1,-1,0,unknown,0
584509,57,retired,married,secondary,no,0,no,no,cellular,14,jul,122,3,-1,0,unknown,0
3302,57,retired,married,secondary,no,3827,no,no,unknown,11,jun,509,1,-1,0,unknown,0
439794,30,technician,single,tertiary,no,14,yes,no,unknown,6,may,185,1,-1,0,unknown,0
184475,35,admin.,single,secondary,no,4768,yes,no,cellular,6,may,72,1,167,2,failure,0
329674,42,housemaid,married,primary,no,879,yes,no,cellular,7,jul,735,1,-1,0,unknown,0
479024,32,technician,single,secondary,no,635,no,no,cellular,29,aug,78,4,-1,0,unknown,0
431077,36,management,single,tertiary,no,924,no,no,cellular,11,aug,122,2,-1,0,unknown,0
695383,31,blue-collar,married,secondary,no,-112,no,yes,cellular,24,jul,119,1,-1,0,unknown,0
613441,59,blue-collar,married,secondary,no,1664,no,no,cellular,20,nov,474,1,-1,0,unknown,0
551097,37,management,married,tertiary,no,1517,yes,no,cellular,7,jul,202,3,-1,0,unknown,0
738537,26,technician,single,secondary,no,0,no,no,cellular,28,jan,60,1,-1,0,unknown,0
600798,59,retired,married,tertiary,no,1146,no,no,cellular,7,aug,393,2,-1,0,unknown,0
482278,36,technician,married,secondary,no,2611,yes,no,cellular,31,jul,1009,4,-1,0,unknown,1
275034,53,housemaid,divorced,secondary,no,0,yes,no,cellular,11,may,82,1,-1,0,unknown,0
231309,43,technician,married,tertiary,no,0,no,no,cellular,27,aug,90,4,-1,0,unknown,0
677923,45,unemployed,married,secondary,no,-160,yes,no,unknown,28,may,50,1,-1,0,unknown,0
672372,29,technician,single,tertiary,no,1636,yes,no,cellular,4,jun,714,1,-1,0,unknown,0
252310,44,technician,single,tertiary,no,-411,yes,no,cellular,2,jun,432,1,-1,0,unknown,1
285699,32,management,single,secondary,no,0,no,no,cellular,26,aug,1242,4,-1,0,unknown,1
294373,59,retired,married,secondary,no,779,no,no,cellular,31,jul,730,2,-1,0,unknown,1
512435,59,retired,married,secondary,no,579,no,no,cellular,29,aug,81,2,-1,0,unknown,0
733189,41,housemaid,married,primary,no,1015,yes,no,cellular,3,jun,406,1,-1,0,unknown,1
282744,48,management,divorced,tertiary,no,-342,no,no,cellular,29,jul,128,4,-1,0,unknown,0
317495,43,admin.,married,secondary,no,1026,yes,no,cellular,7,may,229,1,-1,0,unknown,0
349334,35,blue-collar,married,tertiary,no,672,yes,no,cellular,8,may,148,1,-1,0,unknown,0
322297,38,blue-collar,married,secondary,no,-522,yes,no,cellular,31,jul,12,7,-1,0,unknown,0
104724,51,technician,married,secondary,no,629,no,no,cellular,29,aug,76,4,-1,0,unknown,0
250480,43,entrepreneur,married,primary,no,0,no,no,unknown,20,jun,23,1,-1,0,unknown,0
73893,53,blue-collar,divorced,secondary,no,-7,yes,no,unknown,8,may,6,1,-1,0,unknown,0
404138,38,technician,single,tertiary,no,2,no,no,cellular,15,sep,214,1,91,1,success,0
664117,42,management,married,tertiary,no,0,yes,yes,unknown,16,jun,50,4,-1,0,unknown,0
479033,42,entrepreneur,married,secondary,no,468,yes,no,cellular,4,feb,91,1,247,4,success,0
674851,24,admin.,single,tertiary,no,33,no,yes,cellular,3,jun,567,2,-1,0,unknown,0
71560,34,management,married,tertiary,no,0,no,no,cellular,19,aug,81,2,-1,0,unknown,0
420035,51,blue-collar,married,primary,no,-175,no,yes,telephone,29,aug,119,2,-1,0,unknown,0
594515,43,management,married,tertiary,no,1534,yes,no,cellular,12,aug,112,2,-1,0,unknown,0
510576,32,technician,married,secondary,no,1163,no,no,cellular,20,nov,7,5,-1,0,unknown,0
28006,60,management,married,tertiary,no,0,yes,no,cellular,5,aug,72,2,-1,0,unknown,0
695132,51,technician,married,primary,no,472,no,yes,unknown,20,jun,85,2,-1,0,unknown,0
166400,47,management,married,tertiary,no,1074,no,no,cellular,12,aug,129,2,-1,0,unknown,0
9761,34,entrepreneur,married,primary,no,983,no,no,cellular,6,feb,953,2,-1,0,unknown,0
539460,39,management,married,tertiary,no,-476,yes,no,unknown,28,may,127,2,-1,0,unknown,0
208357,56,blue-collar,divorced,unknown,no,1077,yes,no,unknown,8,may,179,1,-1,0,unknown,0
56056,36,blue-collar,married,secondary,no,437,no,no,unknown,18,jun,103,4,-1,0,unknown,0
738369,52,management,married,tertiary,no,2269,no,no,cellular,18,nov,178,1,-1,0,unknown,0
223305,44,blue-collar,divorced,primary,yes,-308,yes,no,unknown,28,may,181,2,-1,0,unknown,0
264115,42,unemployed,married,secondary,no,953,no,no,cellular,29,jan,778,1,-1,0,unknown,0
332006,57,retired,divorced,primary,no,2749,yes,no,cellular,16,nov,91,1,-1,0,unknown,0
643701,40,blue-collar,married,primary,no,592,yes,no,unknown,6,jun,467,1,-1,0,unknown,1
8443,36,entrepreneur,married,tertiary,no,586,yes,no,cellular,28,jan,102,1,-1,0,unknown,0
191822,34,blue-collar,single,secondary,no,596,yes,no,cellular,17,apr,792,3,-1,0,unknown,0
744018,46,blue-collar,married,secondary,no,3870,no,yes,cellular,9,jul,121,1,-1,0,unknown,0
337383,58,blue-collar,married,tertiary,no,3027,yes,no,cellular,24,feb,134,2,-1,0,unknown,1
391494,45,management,divorced,primary,no,0,yes,yes,cellular,9,jul,117,1,-1,0,unknown,0
288655,44,blue-collar,married,primary,no,3201,no,no,unknown,6,jun,438,2,-1,0,unknown,0
149500,29,management,single,tertiary,no,26,yes,no,unknown,6,may,725,1,-1,0,unknown,0
115337,45,blue-collar,married,primary,no,623,yes,no,unknown,29,may,133,1,-1,0,unknown,0
491955,37,blue-collar,married,secondary,no,660,no,no,cellular,5,feb,381,2,-1,0,unknown,0
25065,44,blue-collar,married,secondary,no,-13,yes,no,unknown,14,may,172,2,-1,0,unknown,0
573312,36,blue-collar,married,secondary,no,1355,no,no,cellular,8,jul,537,2,-1,0,unknown,1
544574,40,management,married,tertiary,no,37,no,no,unknown,16,jun,76,2,-1,0,unknown,0
79157,49,admin.,married,tertiary,no,9983,no,no,unknown,11,jun,63,5,-1,0,unknown,0
628637,55,blue-collar,married,secondary,no,1287,yes,no,unknown,15,may,477,3,-1,0,unknown,0
564729,64,housemaid,married,secondary,no,1713,no,no,cellular,20,apr,80,3,-1,0,unknown,0
444865,37,unemployed,single,tertiary,no,1316,no,no,cellular,30,jun,255,1,-1,0,unknown,1
351307,34,services,married,secondary,no,1510,yes,yes,cellular,18,nov,624,3,-1,0,unknown,0
274581,52,technician,married,secondary,no,-1,yes,yes,cellular,17,nov,99,1,-1,0,unknown,0
95635,33,technician,single,tertiary,no,574,yes,no,cellular,17,apr,112,1,-1,0,unknown,0
427030,38,services,married,secondary,no,0,yes,no,cellular,20,apr,206,2,271,2,failure,0
54510,39,management,married,tertiary,no,468,no,no,cellular,21,aug,184,4,-1,0,unknown,0
73144,49,housemaid,married,primary,no,859,no,no,unknown,17,jun,108,1,-1,0,unknown,0
90574,43,retired,married,secondary,no,488,yes,no,unknown,29,may,86,3,-1,0,unknown,0
370390,50,services,married,primary,no,1601,no,no,cellular,7,aug,163,2,-1,0,unknown,0
710078,44,technician,married,secondary,no,844,yes,no,unknown,27,may,476,2,-1,0,unknown,0
426697,28,blue-collar,single,secondary,no,1036,yes,yes,cellular,14,may,710,3,-1,0,unknown,1
543222,34,management,married,tertiary,no,4692,no,no,cellular,20,nov,732,3,-1,0,unknown,1
318938,55,admin.,married,secondary,no,1255,no,no,cellular,18,aug,111,2,-1,0,unknown,0
3968,46,technician,divorced,secondary,no,931,yes,no,cellular,17,apr,479,2,-1,0,unknown,0
730973,31,technician,married,secondary,no,-848,yes,no,unknown,20,jun,18,18,-1,0,unknown,0
123329,40,blue-collar,single,unknown,no,2137,yes,no,unknown,13,may,131,1,-1,0,unknown,0
692981,36,blue-collar,married,primary,no,50,yes,no,unknown,16,may,622,1,-1,0,unknown,0
229318,49,blue-collar,married,secondary,yes,-1202,yes,yes,unknown,3,jun,97,1,-1,0,unknown,0
374636,36,blue-collar,married,secondary,no,3157,yes,yes,cellular,15,may,136,2,-1,0,unknown,0
554500,56,admin.,divorced,secondary,no,1040,no,no,cellular,17,nov,119,1,170,1,other,0
17990,58,retired,married,secondary,no,2915,no,no,cellular,4,aug,1205,1,-1,0,unknown,1
531558,53,blue-collar,married,secondary,no,-5,yes,no,unknown,12,may,409,6,-1,0,unknown,0
688062,33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,121,3,-1,0,unknown,0
741708,49,retired,married,secondary,no,0,no,yes,cellular,29,jul,123,3,-1,0,unknown,0
597580,35,blue-collar,married,secondary,no,4722,yes,no,cellular,20,nov,456,1,-1,0,unknown,0
156514,37,blue-collar,divorced,primary,no,0,yes,yes,unknown,6,may,94,4,-1,0,unknown,0
622639,34,admin.,divorced,secondary,no,439,yes,no,cellular,15,may,173,1,371,1,failure,0
557687,30,services,married,primary,no,692,yes,yes,unknown,20,may,189,1,-1,0,unknown,0
341869,36,management,single,tertiary,no,832,yes,no,unknown,29,may,81,7,-1,0,unknown,0
227745,65,retired,married,tertiary,no,6251,no,no,cellular,7,aug,263,2,183,1,success,1
612696,36,blue-collar,married,secondary,no,865,yes,no,cellular,5,feb,80,1,-1,0,unknown,0
449383,33,management,single,tertiary,no,728,yes,no,unknown,8,may,125,1,-1,0,unknown,0
429835,34,blue-collar,married,primary,no,0,yes,no,cellular,20,apr,59,1,332,1,failure,0
497897,33,blue-collar,married,secondary,no,897,yes,no,unknown,21,may,202,2,-1,0,unknown,0
68030,50,management,married,unknown,no,-70,yes,no,cellular,5,may,197,2,342,1,failure,0
125929,42,management,married,tertiary,no,2480,no,no,cellular,7,aug,85,4,-1,0,unknown,0
486339,51,blue-collar,married,primary,no,0,no,no,unknown,19,jun,105,1,-1,0,unknown,0
131649,49,management,married,tertiary,no,0,yes,no,cellular,2,feb,192,1,-1,0,unknown,1
93122,30,blue-collar,married,secondary,no,1583,yes,yes,cellular,7,may,298,1,-1,0,unknown,0
655489,53,management,married,primary,no,506,yes,no,cellular,7,may,89,1,-1,0,unknown,0
12483,26,student,single,tertiary,no,4661,no,no,cellular,30,apr,154,1,-1,0,unknown,1
544106,43,services,married,secondary,no,10,yes,no,cellular,13,may,233,1,340,1,failure,0
93989,60,technician,married,tertiary,no,482,no,no,cellular,21,nov,72,10,-1,0,unknown,0
337204,33,technician,single,tertiary,no,449,no,no,cellular,18,aug,474,9,-1,0,unknown,0
524218,48,technician,single,secondary,no,1530,no,no,cellular,15,jun,94,1,-1,0,unknown,0
649171,30,admin.,single,tertiary,no,2583,no,no,cellular,4,jun,224,1,-1,0,unknown,1
445611,53,management,married,tertiary,no,-6,no,no,cellular,19,aug,136,3,-1,0,unknown,0
151474,40,services,married,secondary,no,2765,no,no,cellular,5,aug,73,1,-1,0,unknown,0
288707,48,management,married,secondary,no,7154,yes,no,cellular,17,nov,667,2,-1,0,unknown,1
453860,49,blue-collar,married,secondary,no,1078,no,no,unknown,25,jun,535,1,-1,0,unknown,0
625577,45,blue-collar,married,primary,no,771,yes,no,cellular,14,may,166,3,-1,0,unknown,0
430995,46,services,single,secondary,no,1758,yes,no,unknown,15,may,109,1,-1,0,unknown,0
363072,37,blue-collar,married,primary,no,-738,yes,no,unknown,16,may,303,1,-1,0,unknown,0
469782,54,management,married,tertiary,no,3532,no,no,cellular,6,aug,129,2,-1,0,unknown,0
328709,30,technician,married,secondary,no,1772,yes,no,unknown,29,may,206,1,-1,0,unknown,0
468951,31,blue-collar,married,secondary,no,-579,yes,no,unknown,6,may,195,1,-1,0,unknown,0
205512,59,retired,divorced,secondary,no,-257,yes,no,cellular,30,jan,482,1,260,1,failure,0
120492,23,blue-collar,single,primary,no,-213,no,no,cellular,10,jul,139,1,-1,0,unknown,0
101088,36,services,single,secondary,no,2311,yes,no,cellular,14,may,493,1,371,1,failure,0
531927,35,technician,married,secondary,no,1316,no,no,cellular,20,nov,534,2,-1,0,unknown,0
335219,53,blue-collar,married,secondary,no,3622,yes,yes,unknown,23,may,151,1,-1,0,unknown,0
579368,32,technician,married,tertiary,no,3338,yes,no,cellular,24,feb,264,2,-1,0,unknown,1
731925,52,services,divorced,secondary,yes,0,yes,yes,cellular,6,may,245,1,-1,0,unknown,0
91231,36,management,single,tertiary,no,1216,yes,yes,cellular,10,feb,103,2,-1,0,unknown,0
48285,33,services,married,secondary,no,-744,yes,no,unknown,27,may,198,7,-1,0,unknown,0
506663,53,retired,married,primary,no,-1019,yes,yes,cellular,29,jan,138,1,-1,0,unknown,0
111676,47,services,married,secondary,no,0,no,no,cellular,29,aug,155,4,-1,0,unknown,0
650116,34,technician,married,tertiary,no,816,no,no,cellular,15,oct,855,2,179,3,success,1
406187,31,management,single,tertiary,no,-15,no,no,cellular,20,aug,326,2,-1,0,unknown,0
230474,28,technician,single,secondary,no,0,yes,no,cellular,10,jul,139,2,-1,0,unknown,0
362348,46,self-employed,married,secondary,no,917,yes,no,cellular,11,nov,175,2,-1,0,unknown,0
742076,24,student,single,unknown,no,1681,no,no,cellular,4,aug,462,2,-1,0,unknown,1
139089,50,management,divorced,tertiary,no,1172,no,no,unknown,20,jun,123,3,-1,0,unknown,0
319047,51,technician,married,secondary,no,1123,yes,yes,telephone,11,may,87,1,-1,0,unknown,0
693508,41,admin.,married,secondary,no,1192,yes,yes,cellular,31,jul,155,2,-1,0,unknown,0
423537,30,technician,single,secondary,no,1345,no,no,cellular,3,feb,166,3,271,1,failure,0
509697,42,admin.,married,secondary,yes,-1300,no,no,cellular,31,jul,89,2,-1,0,unknown,0
293314,32,technician,single,secondary,no,646,no,no,cellular,29,aug,121,2,-1,0,unknown,0
541404,35,technician,single,unknown,no,1354,yes,no,unknown,21,may,124,1,-1,0,unknown,0
30425,34,blue-collar,married,primary,no,6,yes,no,unknown,23,may,193,2,-1,0,unknown,0
357098,49,services,married,primary,no,581,no,yes,unknown,17,jun,86,1,-1,0,unknown,0
469083,33,management,married,tertiary,no,561,yes,no,cellular,18,jul,126,1,-1,0,unknown,0
61865,37,admin.,married,secondary,no,-312,yes,no,unknown,18,jun,16,16,-1,0,unknown,0
559260,55,blue-collar,married,primary,no,1097,yes,yes,unknown,7,may,166,1,-1,0,unknown,0
400498,30,technician,single,secondary,no,0,no,no,cellular,3,feb,116,1,-1,0,unknown,0
573839,46,management,married,tertiary,no,71,yes,no,unknown,8,may,479,2,-1,0,unknown,0
166602,34,blue-collar,married,primary,no,956,yes,no,unknown,21,may,97,1,-1,0,unknown,0
545292,26,admin.,married,secondary,no,-44,yes,no,cellular,12,may,256,1,-1,0,unknown,0
437177,44,unemployed,married,secondary,no,961,no,no,cellular,30,apr,663,1,-1,0,unknown,1
530532,53,services,single,secondary,no,463,yes,no,cellular,4,feb,124,1,-1,0,unknown,0
228177,41,blue-collar,married,primary,no,241,yes,no,unknown,16,may,729,2,-1,0,unknown,0
383528,55,technician,divorced,secondary,no,2768,yes,no,cellular,29,jan,674,1,-1,0,unknown,0
448325,42,self-employed,married,tertiary,no,0,no,no,cellular,6,aug,64,2,-1,0,unknown,0
698056,40,blue-collar,married,secondary,no,530,no,no,unknown,20,jun,9,14,-1,0,unknown,0
44123,35,technician,married,secondary,no,639,yes,yes,cellular,18,jul,104,1,-1,0,unknown,0
222144,55,technician,married,secondary,no,0,no,no,cellular,20,aug,88,2,-1,0,unknown,0
268804,52,blue-collar,divorced,primary,no,965,yes,no,unknown,16,may,113,4,-1,0,unknown,0
655607,59,admin.,married,secondary,no,1361,no,no,cellular,30,apr,614,1,-1,0,unknown,1
722772,44,management,married,tertiary,no,753,no,no,unknown,11,jun,483,2,-1,0,unknown,0
424361,58,retired,divorced,secondary,no,718,no,no,cellular,14,jul,733,3,-1,0,unknown,0
21664,29,management,single,tertiary,no,994,yes,no,cellular,15,may,104,2,367,2,failure,0
500177,32,management,single,tertiary,no,715,no,no,cellular,12,aug,101,2,-1,0,unknown,0
263481,27,blue-collar,single,secondary,no,391,yes,no,unknown,26,jun,774,18,-1,0,unknown,1
523194,52,technician,married,secondary,no,0,yes,yes,cellular,24,feb,134,2,91,6,failure,1
730004,56,technician,divorced,secondary,no,752,no,no,telephone,30,jan,113,4,2,1,other,0
447721,29,housemaid,married,tertiary,no,2196,no,no,cellular,5,aug,215,2,-1,0,unknown,1
456488,43,management,married,tertiary,no,-319,yes,no,cellular,30,jul,89,10,-1,0,unknown,0
639270,30,blue-collar,married,primary,no,5956,yes,no,unknown,20,may,255,1,-1,0,unknown,0
537455,38,management,married,tertiary,no,0,no,no,cellular,22,aug,83,2,-1,0,unknown,0
323531,29,blue-collar,single,secondary,no,24,yes,no,unknown,13,may,438,1,-1,0,unknown,0
347763,34,blue-collar,married,secondary,no,574,yes,no,cellular,20,apr,176,1,-1,0,unknown,0
502104,36,blue-collar,married,secondary,no,-106,yes,no,unknown,7,may,185,1,-1,0,unknown,0
653504,59,retired,married,primary,no,0,no,no,cellular,28,aug,109,1,-1,0,unknown,0
570643,31,management,single,tertiary,no,0,no,no,cellular,17,nov,110,1,-1,0,unknown,0
101437,49,admin.,married,secondary,no,3287,no,no,cellular,9,jun,293,1,92,2,success,1
599996,36,services,single,secondary,no,-853,yes,no,unknown,26,may,122,4,-1,0,unknown,0
593550,31,technician,single,tertiary,no,1510,yes,no,cellular,3,jun,88,1,-1,0,unknown,0
386012,34,blue-collar,single,primary,no,185,yes,no,unknown,16,may,35,1,-1,0,unknown,0
120129,38,services,married,secondary,no,2266,yes,no,cellular,17,apr,146,4,150,2,failure,0
130267,36,management,single,tertiary,no,3201,no,no,cellular,2,sep,155,1,79,3,success,0
684970,32,technician,married,secondary,no,616,yes,yes,cellular,15,may,124,5,-1,0,unknown,0
568196,55,retired,divorced,secondary,no,2851,yes,no,cellular,21,nov,124,1,-1,0,unknown,0
392229,30,management,single,tertiary,no,-533,no,no,cellular,19,aug,234,4,-1,0,unknown,0
675407,29,blue-collar,married,secondary,no,590,yes,no,cellular,18,may,5,1,-1,0,unknown,0
567187,33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,1,184,1,success,1
182146,39,admin.,married,primary,no,2644,yes,no,cellular,17,nov,577,1,116,7,other,0
524771,30,admin.,divorced,tertiary,no,3809,yes,no,unknown,23,may,103,3,-1,0,unknown,0
279078,36,technician,married,tertiary,no,5641,no,no,cellular,18,aug,168,2,-1,0,unknown,0
234042,31,management,single,tertiary,no,695,no,no,cellular,28,jan,796,1,-1,0,unknown,1
481867,40,blue-collar,married,secondary,no,676,yes,no,unknown,3,jun,87,6,-1,0,unknown,0
113530,32,management,single,tertiary,no,1450,yes,no,unknown,21,may,95,1,-1,0,unknown,0
165525,35,management,married,tertiary,no,4,no,yes,cellular,20,aug,106,6,-1,0,unknown,0
150126,47,management,divorced,tertiary,no,-490,no,yes,cellular,21,nov,10,5,-1,0,unknown,0
411937,35,management,married,tertiary,no,481,no,no,cellular,25,may,183,2,184,3,success,1
702230,51,services,married,secondary,no,1463,yes,yes,telephone,24,jul,85,2,-1,0,unknown,0
659383,57,self-employed,divorced,tertiary,no,3625,no,no,cellular,19,nov,747,3,-1,0,unknown,0
566698,34,management,married,tertiary,no,1738,no,no,cellular,30,jul,39,8,-1,0,unknown,0
460349,45,technician,married,tertiary,no,732,no,no,cellular,21,nov,641,1,-1,0,unknown,0
727715,50,admin.,divorced,secondary,no,-197,yes,no,cellular,21,nov,56,2,-1,0,unknown,0
500300,34,blue-collar,single,secondary,no,468,yes,no,cellular,13,may,132,3,-1,0,unknown,0
490189,55,blue-collar,married,unknown,no,635,yes,no,cellular,19,aug,82,2,-1,0,unknown,0
685964,37,services,divorced,secondary,no,0,yes,no,cellular,8,apr,845,2,150,1,failure,0
704081,48,admin.,married,secondary,no,-509,no,yes,cellular,8,jul,239,1,-1,0,unknown,0
72298,45,technician,married,secondary,no,541,no,no,cellular,30,apr,574,1,-1,0,unknown,1
